Name	hemisphere	Area µm^2	Area mm^2	length µm	length mm	density µm^-1	density mm^-1	coverage index	relative count	relative density	channel	animal
ICd	Contra.	2503485.4	2.5034853999999997	12782.365000000002	12.782365000000002	0.005105827659310496	5105.8276593104965	65.26455276840242	0.017192015546082413	0.001179184692663317	marker3	mouse1
ICd	Contra.	2503485.4	2.5034853999999997	43232.3223	43.2323223	0.017268853375378184	17268.853375378185	746.5726348757925	0.025982921130394552	0.002708962817436238	marker2	mouse1
ICd	Contra.	2503485.4	2.5034853999999997	59029.727999999996	59.029728	0.0235790182758805	23579.0182758805	1391.8630353322546	0.09297241529511449	0.0066783775473540615	marker1	mouse1
ICe	Contra.	3298783.4	3.2987834	4439.269899999999	4.439269899999999	0.0013457294286129849	1345.7294286129847	5.974056145985822	0.005970725850345824	0.00031079457603574453	marker3	mouse1
ICe	Contra.	3298783.4	3.2987834	1672.9537	1.6729537	0.0005071426332507918	507.1426332507918	0.8484261447246552	0.0010054566058298874	7.955539993013642e-05	marker2	mouse1
ICe	Contra.	3298783.4	3.2987834	784.023	0.784023	0.0002376703484078403	237.6703484078403	0.1863390195697602	0.001234844110359471	6.731630214233191e-05	marker1	mouse1
ICe	Ipsi.	3089775.2	3.0897752	56291.2865	56.291286500000005	0.01821857023773121	18218.57023773121	1025.5467568725007	0.08040425004609783	0.00046187637926413974	marker3	mouse1
ICe	Ipsi.	3089775.2	3.0897752	47926.953199999996	47.9269532	0.015511469313366225	15511.469313366226	743.4174638449392	0.02891694490258303	0.0012070526327303858	marker2	mouse1
ICe	Ipsi.	3089775.2	3.0897752	51793.5611	51.7935611	0.016762889772692847	16762.889772692848	868.209755654532	0.07630068637836793	0.0018027844403144366	marker1	mouse1
ICe	both	6388558.6	6.3885586	60730.5564	60.730556400000005	0.009506143748920141	9506.14374892014	577.313399090302	0.04206855525172484	0.0004725098684657173	marker3	mouse1
ICe	both	6388558.6	6.3885586	49599.9069	49.5999069	0.007763865060265707	7763.865060265707	385.08698417334205	0.014933996277780012	0.0008093606674297705	marker2	mouse1
ICe	both	6388558.6	6.3885586	52577.5841	52.5775841	0.008229960370090368	8229.960370090368	432.71143349809347	0.04002175295465837	0.0012915276173056211	marker1	mouse1
IO	both	2474900.1	2.4749001	55183.0215	55.1830215	0.02229707029386762	22297.07029386762	1230.4197094135081	0.03822573225971416	0.0011082922823382553	marker3	mouse1
IO	both	2474900.1	2.4749001	169998.3453	169.99834529999998	0.06868897265792667	68688.97265792667	11677.011692204474	0.0511846657506319	0.007160628414319988	marker2	mouse1
IO	both	2474900.1	2.4749001	25529.6938	25.5296938	0.010315444166817078	10315.444166817077	263.3501309898361	0.019433055279382327	0.0016188025734165399	marker1	mouse1
IO	Contra.	1226164.5	1.2261645	30903.576300000004	30.903576300000005	0.025203450515815785	25203.450515815784	778.8767560387876	0.04156466852410677	0.005820706266172868	marker3	mouse1
IO	Contra.	1226164.5	1.2261645	51425.9567	51.4259567	0.04194050365999016	41940.50365999016	2156.830525194846	0.03090735139599904	0.006579201437974664	marker2	mouse1
IO	Contra.	1226164.5	1.2261645	5568.4588	5.5684588	0.004541363577236171	4541.36357723617	25.288395975660233	0.008770378615116352	0.0012862681640825441	marker1	mouse1
IO	Ipsi.	1248735.6	1.2487356	24279.4452	24.279445199999998	0.019443223369302515	19443.223369302515	472.07067630633975	0.03467980044906825	0.0004929237307787602	marker3	mouse1
IO	Ipsi.	1248735.6	1.2487356	118572.3886	118.57238860000001	0.09495395870831264	94953.95870831264	11258.9176910704	0.07154118923031945	0.0073890115456875455	marker2	mouse1
IO	Ipsi.	1248735.6	1.2487356	19961.235	19.961235000000002	0.015985157306318488	15985.157306318488	319.0834815033903	0.029406279450823494	0.0017191422993638294	marker1	mouse1
IP	Contra.	2310037.8	2.3100378	12750.249899999999	12.750249899999998	0.0055194983822342645	5519.498382234265	70.37498369613259	0.01714882140333465	0.0012747214433770197	marker3	mouse1
IP	Contra.	2310037.8	2.3100378	125427.7526	125.4277526	0.05429683990452451	54296.83990452451	6810.3306025065085	0.07538293642320576	0.008517538322223659	marker2	mouse1
IP	Contra.	2310037.8	2.3100378	14153.999	14.153999	0.006127172031557233	6127.172031557233	86.72398680748904	0.02229269077971417	0.0017354228935894727	marker1	mouse1
IP	both	4584852.7	4.5848527	12805.9683	12.8059683	0.0027931035385280753	2793.1035385280757	35.76839537300836	0.00887079942808472	0.00013883326619702665	marker3	mouse1
IP	both	4584852.7	4.5848527	125611.1496	125.6111496	0.02739698695227439	27396.98695227439	3441.3670266513864	0.03782016051675428	0.0028560573210810853	marker2	mouse1
IP	both	4584852.7	4.5848527	14172.469000000001	14.172469000000001	0.0030911503438267496	3091.1503438267496	43.80923242222395	0.010788001441769442	0.0004850941995790165	marker1	mouse1
IP	Ipsi.	2274814.9	2.2748149	55.718399999999995	0.055718399999999994	2.4493597259275908e-05	24.49359725927591	0.0013647440495312387	7.958596159937644e-05	6.209605841537892e-07	marker3	mouse1
IP	Ipsi.	2274814.9	2.2748149	183.397	0.183397	8.062062544077762e-05	80.62062544077762	0.014785580843962294	0.0001106534129588488	6.273637669308741e-06	marker2	mouse1
IP	Ipsi.	2274814.9	2.2748149	18.47	0.01847	8.119341929754372e-06	8.119341929754372	0.00014996424544256324	2.720943776558464e-05	8.732040534203409e-07	marker1	mouse1
IRN	both	13669118.3	13.669118300000001	22446.4454	22.4464454	0.0016421282563631042	1642.1282563631041	36.85994224625162	0.015548837100967593	8.162319305408249e-05	marker3	mouse1
IRN	both	13669118.3	13.669118300000001	144610.37279999998	144.6103728	0.010579348984052613	10579.348984052613	1529.8836005651494	0.043540621426520855	0.0011028667922793917	marker2	mouse1
IRN	both	13669118.3	13.669118300000001	23696.6537	23.6966537	0.0017335905052486083	1733.5905052486082	41.080293860484296	0.018037755755945642	0.0002720523445974744	marker1	mouse1
IRN	Ipsi.	6898967.2	6.8989672	6988.999	6.988999	0.0010130500403016844	1013.0500403016845	7.080205718618433	0.00998281009562515	2.5682799392176764e-05	marker3	mouse1
IRN	Ipsi.	6898967.2	6.8989672	67689.1152	67.6891152	0.009811485290146037	9811.485290146038	664.1307580878006	0.04084053510714292	0.0007634982161400493	marker2	mouse1
IRN	Ipsi.	6898967.2	6.8989672	11666.480800000001	11.6664808	0.0016910474367815521	1691.047436781552	19.728572453101194	0.017186701855494757	0.0001818656596924968	marker1	mouse1
IRN	Contra.	6770151.1	6.7701511	15457.4464	15.4574464	0.0022831759840633396	2283.1759840633395	35.29207039542633	0.02078994449083058	0.0005272967187121173	marker3	mouse1
IRN	Contra.	6770151.1	6.7701511	76921.2576	76.9212576	0.011361822869802715	11361.822869802714	873.9657037736658	0.046230201459049595	0.0017823276985185587	marker2	mouse1
IRN	Contra.	6770151.1	6.7701511	12030.1729	12.0301729	0.0017769430434130193	1776.9430434130193	21.376932045710827	0.01894764331170274	0.0005032905265693618	marker1	mouse1
ISN	both	47649.83	0.047649830000000004	11903.0398	11.9030398	0.24980235606297022	249802.3560629702	2973.407386351306	0.008245333439589232	0.0124166098812832	marker3	mouse1
ISN	both	47649.83	0.047649830000000004	66753.73939999999	66.75373939999999	1.4009229287911413	1400922.9287911411	93516.84410800859	0.02009882997839854	0.1460421977794218	marker2	mouse1
ISN	both	47649.83	0.047649830000000004	13790.5779	13.7905779	0.28941504932966183	289415.0493296618	3991.2007832130444	0.010497308144969927	0.04541790145570563	marker1	mouse1
ISN	Ipsi.	26526.5	0.0265265	11461.211099999999	11.461211099999998	0.4320664656098618	432066.46560986177	4952.004971585516	0.016370741200159137	0.01095372974570965	marker3	mouse1
ISN	Ipsi.	26526.5	0.0265265	64101.5245	64.1015245	2.4165089438863023	2416508.9438863024	154901.90727099692	0.03867594596307608	0.1880449507269459	marker2	mouse1
ISN	Ipsi.	26526.5	0.0265265	12815.2464	12.8152464	0.483111092680904	483111.09268090397	6191.187691279021	0.018879028119731057	0.05195674329656633	marker1	mouse1
ISN	Contra.	21123.33	0.021123330000000003	441.82869999999997	0.44182869999999996	0.02091662157434457	20916.621574344572	9.241563718584615	0.0005942504285478768	0.0048306683320426	marker3	mouse1
ISN	Contra.	21123.33	0.021123330000000003	2652.2149	2.6522149	0.1255585601323276	125558.5601323276	333.0082840055053	0.0015939992788117532	0.019696355248129415	marker2	mouse1
ISN	Contra.	21123.33	0.021123330000000003	975.3315	0.9753315	0.04617318860236525	46173.18860236525	45.034165299327796	0.0015361569219564583	0.013077812758948105	marker1	mouse1
KF	Contra.	456311.5	0.4563115	333.6882	0.3336882	0.0007312728256903452	731.2728256903454	0.24401711291352507	0.0004488037011886499	0.00016888657035696994	marker3	mouse1
KF	Contra.	456311.5	0.4563115	279.2157	0.2792157	0.0006118971360572767	611.8971360572767	0.17085128717222778	0.00016781054372061587	9.598822536986096e-05	marker2	mouse1
KF	Contra.	456311.5	0.4563115	33.8406	0.033840600000000005	7.416118156127996e-05	74.16118156127996	0.002509658880742651	5.3299285353912726e-05	2.1004961446199365e-05	marker1	mouse1
KF	both	927502.1	0.9275021	1390.8220000000001	1.3908220000000002	0.0014995351493004708	1499.5351493004707	2.0855864754203797	0.0009634338234436866	7.453549776545017e-05	marker3	mouse1
KF	both	927502.1	0.9275021	1144.0113000000001	1.1440113	0.0012334325712038822	1233.432571203882	1.4110607992452957	0.0003444494468585035	0.00012858180832743977	marker2	mouse1
KF	both	927502.1	0.9275021	2339.3642999999997	2.3393642999999997	0.00252221994969068	2522.2199496906796	5.900391307054172	0.001780710576345163	0.00039581195722196877	marker1	mouse1
KF	Ipsi.	471190.6	0.47119059999999996	1057.1338	1.0571338000000001	0.0022435375408592618	2243.5375408592618	2.371719366011207	0.0015099681615445327	5.6878063568850724e-05	marker3	mouse1
KF	Ipsi.	471190.6	0.47119059999999996	864.7956	0.8647956	0.0018353413671664928	1835.341367166493	1.5871951388235677	0.0005217783532543903	0.00014282035985387483	marker2	mouse1
KF	Ipsi.	471190.6	0.47119059999999996	2305.5236999999997	2.3055236999999997	0.0048929747325180085	4892.974732518009	11.280869209321429	0.0033964268344466933	0.0005262206477671138	marker1	mouse1
LAV	Contra.	707277.7000000001	0.7072777000000001	2053.2655	2.0532655	0.002903054203462091	2903.0542034620908	5.960741040598691	0.0027615994689742214	0.0006704568401270086	marker3	mouse1
LAV	Contra.	707277.7000000001	0.7072777000000001	108.9962	0.1089962	0.00015410665428869028	154.10665428869027	0.016797039712180942	6.550746102558341e-05	2.4174691122387285e-05	marker2	mouse1
LAV	Contra.	707277.7000000001	0.7072777000000001	27.7245	0.0277245	3.9198888922978906e-05	39.1988889229789	0.0010867695959451285	4.3666366340861365e-05	1.1102454589139269e-05	marker1	mouse1
LAV	Ipsi.	699173.3	0.6991733	80.1234	0.0801234	0.00011459733945789978	114.59733945789978	0.009181928468321087	0.00011444509956516122	2.9052666335198495e-06	marker3	mouse1
LAV	Ipsi.	699173.3	0.6991733	34.3899	0.034389899999999994	4.918651784900824e-05	49.18651784900825	0.0016915194301756083	2.0749302367615142e-05	3.8275365579536555e-06	marker2	mouse1
LAV	Ipsi.	699173.3	0.6991733	208.3099	0.2083099	0.0002979374355399441	297.9374355399441	0.0620633174035822	0.000306875758527621	3.204202737487263e-05	marker1	mouse1
LAV	both	1406451.0	1.406451	2133.3889	2.1333889	0.001516859741292089	1516.8597412920892	3.236051734929414	0.0014778160144283889	7.539662935565064e-05	marker3	mouse1
LAV	both	1406451.0	1.406451	143.3861	0.1433861	0.00010194887699607025	101.94887699607025	0.014618051871846229	4.3172006108854056e-05	1.0627878059285988e-05	marker2	mouse1
LAV	both	1406451.0	1.406451	236.0344	0.2360344	0.0001678226969869551	167.82269698695512	0.03961192958969775	0.0001796680202657127	2.6336414541809686e-05	marker1	mouse1
LC	Contra.	27557.7	0.0275577	712.2352	0.7122352	0.02584523381849719	25845.23381849719	18.407885277764105	0.0009579415570488806	0.005968925339950031	marker3	mouse1
LC	Contra.	27557.7	0.0275577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	marker2	mouse1
LC	Contra.	27557.7	0.0275577	6.9311	0.0069311	0.0002515122815038991	251.5122815038991	0.001743256774331675	1.0916552209963903e-05	7.123680697926386e-05	marker1	mouse1
LC	both	57419.600000000006	0.05741960000000001	712.2352	0.7122352	0.012404043218691874	12404.043218691873	8.83459620267365	0.0004933711732537871	0.0006165520935208832	marker3	mouse1
LC	both	57419.600000000006	0.05741960000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	marker2	mouse1
LC	both	57419.600000000006	0.05741960000000001	196.35569999999998	0.1963557	0.0034196633205386307	3419.6633205386306	0.6714703850686872	0.00014946482329223284	0.0005366477384768002	marker1	mouse1
LC	Ipsi.	29861.9	0.0298619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	marker3	mouse1
LC	Ipsi.	29861.9	0.0298619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	marker2	mouse1
LC	Ipsi.	29861.9	0.0298619	189.4246	0.1894246	0.006343353905813092	6343.353905813093	1.2015872762670827	0.00027905451353388	0.0006822033596758885	marker1	mouse1
LDT	both	1230335.4	1.2303354	11179.112099999998	11.1791121	0.009086231364227997	9086.231364227997	101.5759989872407	0.007743862775544662	0.00045163781446584493	marker3	mouse1
LDT	both	1230335.4	1.2303354	38492.195199999995	38.4921952	0.031285936501542586	31285.936501542583	1204.264374832182	0.011589584250618453	0.003261469158917521	marker2	mouse1
LDT	both	1230335.4	1.2303354	39611.431000000004	39.611431	0.03219563624683156	32195.63624683156	1275.3152236924675	0.030151992199704287	0.005052460947518788	marker1	mouse1
LDT	Contra.	616616.0	0.616616	9376.0402	9.3760402	0.015205638841677803	15205.6388416778	142.5686810462525	0.012610579409920905	0.0035117238106494525	marker3	mouse1
LDT	Contra.	616616.0	0.616616	38492.195199999995	38.4921952	0.062424904965164695	62424.90496516469	2402.8716272605684	0.023134072351633804	0.00979258684735451	marker2	mouse1
LDT	Contra.	616616.0	0.616616	39436.4158	39.436415800000006	0.06395619932016036	63956.199320160355	2522.2032693775213	0.06211275151917379	0.018114564421487143	marker1	mouse1
LDT	Ipsi.	613719.4	0.6137194	1803.0719	1.8030719	0.002937941834656033	2937.9418346560333	5.297320365902739	0.0025754366779073825	7.448257022218213e-05	marker3	mouse1
LDT	Ipsi.	613719.4	0.6137194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	marker2	mouse1
LDT	Ipsi.	613719.4	0.6137194	175.0152	0.17501519999999998	0.00028517136658870484	285.17136658870487	0.04990932375779549	0.0002578270272025636	3.066908566963237e-05	marker1	mouse1
LRNm	Ipsi.	800433.5	0.8004335	4030.3235999999997	4.0303236	0.005035176063970336	5035.176063970335	20.293388920774753	0.0057567550263945225	0.00012765155876873547	marker3	mouse1
LRNm	Ipsi.	800433.5	0.8004335	735.2153	0.7352152999999999	0.0009185214012157162	918.5214012157162	0.6753109875512331	0.0004435954906817664	7.147638003585281e-05	marker2	mouse1
LRNm	Ipsi.	800433.5	0.8004335	68.5014	0.0685014	8.558037613368257e-05	85.58037613368256	0.005862375577683844	0.00010091416243396967	9.203840899878168e-06	marker1	mouse1
LRNm	both	1524944.2	1.5249442	21410.358	21.410358	0.014040092745688662	14040.092745688662	300.6034120383972	0.014831130848691006	0.0006978731388598481	marker3	mouse1
LRNm	both	1524944.2	1.5249442	38114.7696	38.1147696	0.0249942060830816	24994.206083081597	952.6484061915736	0.011475945478737233	0.00260557430612889	marker2	mouse1
LRNm	both	1524944.2	1.5249442	3234.0528000000004	3.2340528	0.0021207679599030576	2120.7679599030575	6.858675558874772	0.00246174228845789	0.0003328120995656293	marker1	mouse1
LRNm	Contra.	724510.7	0.7245107	17380.0344	17.3800344	0.023988651099286735	23988.651099286733	416.92358131520126	0.0233757854353437	0.005540149817305021	marker3	mouse1
LRNm	Contra.	724510.7	0.7245107	37379.5543	37.3795543	0.0515928257512277	51592.8257512277	1928.5168316584543	0.022465367567501702	0.008093359968289261	marker2	mouse1
LRNm	Contra.	724510.7	0.7245107	3165.5514000000003	3.1655514000000005	0.004369226569048601	4369.226569048601	13.831011282568996	0.004985775292727609	0.0012375131261459344	marker1	mouse1
LRNp	both	372523.8	0.3725238	20447.6394	20.4476394	0.05488948464500792	54889.48464500791	1122.360388872959	0.014164247766816867	0.002728322215063275	marker3	mouse1
LRNp	both	372523.8	0.3725238	1414.5957	1.4145957	0.0037973297276576693	3797.329727657669	5.371686304226711	0.00042591948732798143	0.00039586073417957325	marker2	mouse1
LRNp	both	372523.8	0.3725238	165.252	0.165252	0.0004436011873603781	443.60118736037805	0.0733059834136772	0.00012578886672853432	6.961433090584889e-05	marker1	mouse1
LRNp	Contra.	170461.4	0.17046139999999999	513.9504	0.5139503999999999	0.0030150544346110027	3015.0544346110028	1.5495884326900986	0.0006912526177053521	0.0006963231573938521	marker3	mouse1
LRNp	Contra.	170461.4	0.17046139999999999	71.275	0.071275	0.0004181298522715407	418.1298522715407	0.029802205220654066	4.2836762057745664e-05	6.55919763774649e-05	marker2	mouse1
LRNp	Contra.	170461.4	0.17046139999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	marker1	mouse1
LRNp	Ipsi.	202062.4	0.2020624	19933.689000000002	19.933689	0.09865115429689048	98651.15429689047	1966.4814292452288	0.028472493956895974	0.0025009996592657967	marker3	mouse1
LRNp	Ipsi.	202062.4	0.2020624	1343.3207	1.3433207	0.006648048820562361	6648.048820562361	8.930461595272005	0.0008104986458517307	0.0005173297686548099	marker2	mouse1
LRNp	Ipsi.	202062.4	0.2020624	165.252	0.165252	0.0008178265723855602	817.8265723855601	0.13514747673985858	0.00024344418027278793	8.795410812604352e-05	marker1	mouse1
MARN	both	2678431.431	2.678431431	41331.4459	41.3314459	0.015431212993408156	15431.212993408155	637.7943450084263	0.028630632066427537	0.0007670197941841589	marker3	mouse1
MARN	both	2678431.431	2.678431431	300395.3586	300.39535859999995	0.1121534623299453	112153.4623299453	33690.379534835505	0.09044579813908464	0.011691676815776288	marker2	mouse1
MARN	both	2678431.431	2.678431431	73034.01759999999	73.0340176	0.027267458391769445	27267.458391769444	1991.4520360917572	0.0555930718329329	0.004279082034791798	marker1	mouse1
MARN	Contra.	1350907.0	1.350907	11521.9565	11.5219565	0.008529052332988134	8529.052332988133	98.27136996691279	0.015496792281341152	0.0019697742707089575	marker3	mouse1
MARN	Contra.	1350907.0	1.350907	35674.7226	35.6747226	0.02640797819539021	26407.978195390206	942.0972965473943	0.021440752065833485	0.004142616157536998	marker2	mouse1
MARN	Contra.	1350907.0	1.350907	8783.6345	8.7836345	0.0065020275266913265	6502.027526691327	57.11143330339561	0.013834312679443406	0.0018415946812744008	marker1	mouse1
MARN	Ipsi.	1327524.4309999999	1.3275244309999998	29809.4894	29.809489399999997	0.02245494599112203	22454.94599112203	669.3704744999245	0.042578697139282876	0.000569276788223027	marker3	mouse1
MARN	Ipsi.	1327524.4309999999	1.3275244309999998	264720.636	264.720636	0.1994092385935156	199409.2385935156	52787.74046475119	0.1597203981201279	0.015517385334196275	marker2	mouse1
MARN	Ipsi.	1327524.4309999999	1.3275244309999998	64250.3831	64.2503831	0.048398644574549454	48398.64457454946	3109.631455435539	0.09465169466022853	0.005205088415807794	marker1	mouse1
MDRNd	both	1913514.7	1.9135147	61.622800000000005	0.061622800000000005	3.220398568142696e-05	32.203985681426964	0.0019844997688494375	4.268661972222586e-05	1.600722799939929e-06	marker3	mouse1
MDRNd	both	1913514.7	1.9135147	5.8359	0.0058359	3.049832854694035e-06	3.049832854694035	1.7798519556708916e-05	1.7571264610074573e-06	3.1793632883412434e-07	marker2	mouse1
MDRNd	both	1913514.7	1.9135147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	marker1	mouse1
MDRNd	Ipsi.	1087784.0	1.087784	6.7983	0.0067983	6.249678244945688e-06	6.249678244945687	4.248718761261427e-05	9.71042317692254e-06	1.5844156383705594e-07	marker3	mouse1
MDRNd	Ipsi.	1087784.0	1.087784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	marker2	mouse1
